      Time   Sample #  Type  Sub Chan  Num	Aux
    2:50.297    61307     /    0    0    0
    2:51.081    61589     /    0    0    0
    2:51.542    61755     ~    0    0    0
    2:51.819    61855     f    0    0    0
    2:52.572    62126     N    0    0    0
    2:53.494    62458     f    0    0    0
    2:54.269    62737     f    0    0    0
    2:55.111    63040     /    0    0    0
    2:55.925    63333     /    0    0    0
    2:56.731    63623     /    0    0    0
    2:57.514    63905     /    0    0    0
    2:58.300    64188     /    0    0    0
    2:59.131    64487     /    0    0    0
    2:59.958    64785     /    0    0    0
    3:00.336    64921     +    0    0    0	(N
    3:00.714    65057     N    0    0    0
    3:01.081    65189     ~    3    0    0
    3:01.486    65335     N    0    0    0
    3:02.367    65652     f    0    0    0
    3:03.194    65950     f    0    0    0
    3:03.903    66205     f    0    0    0
    3:04.322    66356     +    0    0    0	(P
    3:04.744    66508     /    0    0    0
    3:05.578    66808     /    0    0    0
    3:06.236    67045     ~    2    0    0
    3:06.386    67099     /    0    0    0
    3:07.217    67398     /    0    0    0
    3:08.042    67695     /    0    0    0
    3:08.831    67979     /    0    0    0
    3:09.611    68260     /    0    0    0
    3:10.422    68552     /    0    0    0
    3:11.244    68848     /    0    0    0
    3:12.031    69131     /    0    0    0
    3:12.544    69316     ~    0    0    0
    3:12.917    69450     /    0    0    0
    3:13.269    69577     +    0    0    0	(N
    3:13.622    69704     N    0    0    0
    3:14.428    69994     N    0    0    0
    3:15.219    70279     f    0    0    0
    3:16.006    70562     f    0    0    0
    3:16.853    70867     f    0    0    0
    3:17.694    71170     f    0    0    0
    3:18.533    71472     f    0    0    0
    3:19.361    71770     f    0    0    0
    3:20.203    72073     f    0    0    0
    3:21.000    72360     f    0    0    0
    3:21.764    72635     f    0    0    0
    3:22.594    72934     f    0    0    0
    3:23.419    73231     f    0    0    0
    3:24.242    73527     f    0    0    0
    3:25.083    73830     f    0    0    0
    3:25.889    74120     f    0    0    0
    3:26.692    74409     f    0    0    0
    3:27.444    74680     f    0    0    0
    3:27.936    74857     ~    3    0    0
    3:28.225    74961     Q    0    0    0
    3:29.053    75259     Q    0    0    0
    3:29.867    75552     f    0    0    0
    3:30.483    75774     ~    2    0    0
    3:30.692    75849     f    0    0    0
    3:31.317    76074     ~    0    0    0
    3:31.517    76146     f    0    0    0
    3:32.300    76428     N    0    0    0
    3:33.056    76700     N    0    0    0
    3:33.800    76968     N    0    0    0
    3:34.603    77257     N    0    0    0
    3:35.411    77548     N    0    0    0
    3:35.711    77656     ~    2    0    0
    3:36.217    77838     N    0    0    0
    3:37.036    78133     N    0    0    0
    3:37.847    78425     N    0    0    0
    3:38.631    78707     N    0    0    0
    3:39.397    78983     N    0    0    0
    3:40.167    79260     N    0    0    0
    3:40.519    79387     ~    0    0    0
    3:40.983    79554     N    0    0    0
    3:41.792    79845     N    0    0    0
    3:42.600    80136     N    0    0    0
    3:43.417    80430     N    0    0    0
    3:44.225    80721     N    0    0    0
    3:44.997    80999     N    0    0    0
    3:45.742    81267     N    0    0    0
    3:46.536    81553     N    0    0    0
    3:47.347    81845     N    0    0    0
    3:48.150    82134     N    0    0    0
    3:48.675    82323     V    1    0    0
    3:49.111    82480     +    0    0    0	(P
    3:49.550    82638     /    0    0    0
    3:50.367    82932     /    0    0    0
    3:51.136    83209     /    0    0    0
    3:51.911    83488     /    0    0    0
    3:52.742    83787     /    0    0    0
    3:53.558    84081     /    0    0    0
    3:54.381    84377     /    0    0    0
    3:55.214    84677     /    0    0    0
    3:56.044    84976     /    0    0    0
    3:56.833    85260     /    0    0    0
    3:57.600    85536     /    0    0    0
    3:58.417    85830     /    0    0    0
    3:59.242    86127     /    0    0    0
    4:00.064    86423     /    0    0    0
    4:00.892    86721     /    0    0    0
    4:01.722    87020     f    0    0    0
    4:02.528    87310     f    0    0    0
    4:03.297    87587     f    0    0    0
    4:04.094    87874     f    0    0    0
    4:04.919    88171     f    0    0    0
    4:05.808    88491     f    0    0    0
    4:06.647    88793     f    0    0    0
    4:07.458    89085     f    0    0    0
    4:08.278    89380     f    0    0    0
    4:09.042    89655     f    0    0    0
    4:09.797    89927     f    0    0    0
    4:10.042    90015     ~    2    0    0
    4:10.322    90116     ~    3    0    0
    4:10.619    90223     f    0    0    0
    4:11.436    90517     f    0    0    0
    4:12.031    90731     ~    1    0    0
    4:12.242    90807     f    0    0    0
    4:13.075    91107     f    0    0    0
    4:13.911    91408     f    0    0    0
    4:14.703    91693     f    0    0    0
    4:15.469    91969     f    0    0    0
    4:16.297    92267     f    0    0    0
    4:16.964    92507     N    0    0    0
    4:17.825    92817     f    0    0    0
    4:18.661    93118     f    0    0    0
    4:19.489    93416     /    0    0    0
    4:19.994    93598     ~    3    0    0
    4:20.311    93712     /    0    0    0
    4:21.094    93994     /    0    0    0
    4:21.861    94270     /    0    0    0
    4:22.686    94567     /    0    0    0
    4:23.503    94861     /    0    0    0
    4:24.336    95161     /    0    0    0
    4:25.172    95462     /    0    0    0
    4:26.011    95764     /    0    0    0
    4:26.800    96048     /    0    0    0
    4:27.569    96325     /    0    0    0
    4:28.392    96621     /    0    0    0
    4:29.203    96913     /    0    0    0
    4:30.011    97204     /    0    0    0
    4:30.847    97505     /    0    0    0
    4:31.242    97647     ~    0    0    0
    4:31.681    97805     /    0    0    0
    4:32.481    98093     /    0    0    0
    4:33.250    98370     /    0    0    0
    4:33.922    98612     ~    3    0    0
    4:34.058    98661     /    0    0    0
    4:34.892    98961     /    0    0    0
    4:35.689    99248     /    0    0    0
    4:36.394    99502     ~    0    0    0
    4:36.536    99553     /    0    0    0
    4:37.369    99853     /    0    0    0
    4:37.733    99984     +    0    0    0	(N
    4:38.100   100116     N    0    0    0
    4:38.747   100349     N    0    0    0
    4:39.511   100624     N    0    0    0
    4:40.283   100902     N    0    0    0
    4:41.075   101187     N    0    0    0
    4:41.883   101478     N    0    0    0
    4:42.681   101765     N    0    0    0
    4:43.506   102062     N    0    0    0
    4:44.300   102348     N    0    0    0
    4:45.044   102616     N    0    0    0
    4:45.814   102893     N    0    0    0
    4:46.600   103176     N    0    0    0
    4:47.397   103463     N    0    0    0
    4:47.867   103632     ~    3    0    0
    4:48.197   103751     N    0    0    0
    4:49.003   104041     N    0    0    0
    4:49.831   104339     N    0    0    0
    4:50.589   104612     N    0    0    0
    4:51.336   104881     N    0    0    0
    4:52.144   105172     N    0    0    0
    4:52.914   105449     N    0    0    0
    4:53.725   105741     N    0    0    0
    4:54.553   106039     N    0    0    0
    4:55.358   106329     N    0    0    0
    4:56.181   106625     f    0    0    0
    4:56.939   106898     f    0    0    0
    4:57.708   107175     N    0    0    0
    4:58.536   107473     f    0    0    0
    4:59.344   107764     f    0    0    0
    5:00.158   108057     N    0    0    0
    5:01.006   108362     f    0    0    0
    5:01.847   108665     f    0    0    0
    5:02.619   108943     f    0    0    0
    5:03.397   109223     f    0    0    0
    5:04.211   109516     f    0    0    0
    5:05.025   109809     f    0    0    0
    5:05.850   110106     f    0    0    0
    5:06.661   110398     f    0    0    0
    5:07.506   110702     f    0    0    0
    5:08.325   110997     f    0    0    0
    5:09.081   111269     Q    0    0    0
    5:09.906   111566     Q    0    0    0
    5:10.711   111856     Q    0    0    0
    5:11.528   112150     Q    0    0    0
    5:12.378   112456     f    0    0    0
    5:13.211   112756     f    0    0    0
    5:14.019   113047     f    0    0    0
    5:14.797   113327     Q    0    0    0
    5:15.589   113612     Q    0    0    0
    5:16.411   113908     Q    0    0    0
    5:17.211   114196     Q    0    0    0
    5:18.069   114505     Q    0    0    0
    5:18.933   114816     Q    0    0    0
    5:19.781   115121     Q    0    0    0
    5:20.569   115405     Q    0    0    0
    5:21.272   115658     Q    0    0    0
    5:21.944   115900     +    0    0    0	(P
    5:22.097   115955     f    0    0    0
    5:22.906   116246     /    0    0    0
    5:23.797   116567     /    0    0    0
    5:24.556   116840     /    0    0    0
    5:25.400   117144     /    0    0    0
    5:26.203   117433     /    0    0    0
    5:26.972   117710     /    0    0    0
    5:27.775   117999     /    0    0    0
    5:28.586   118291     /    0    0    0
    5:29.394   118582     /    0    0    0
    5:30.272   118898     /    0    0    0
    5:31.069   119185     /    0    0    0
    5:31.908   119487     /    0    0    0
    5:32.675   119763     /    0    0    0
    5:33.464   120047     /    0    0    0
    5:34.281   120341     /    0    0    0
    5:35.075   120627     /    0    0    0
    5:35.489   120776     ~    1    0    0
    5:35.903   120925     /    0    0    0
    5:36.744   121228     /    0    0    0
    5:37.583   121530     /    0    0    0
    5:38.081   121709     ~    0    0    0
    5:38.378   121816     /    0    0    0
    5:39.144   122092     /    0    0    0
    5:39.964   122387     /    0    0    0
    5:40.767   122676     /    0    0    0
    5:41.569   122965     /    0    0    0
    5:42.400   123264     /    0    0    0
    5:43.253   123571     /    0    0    0
    5:44.069   123865     /    0    0    0
    5:44.847   124145     /    0    0    0
    5:45.653   124435     /    0    0    0
    5:46.450   124722     /    0    0    0
    5:47.256   125012     /    0    0    0
    5:48.097   125315     /    0    0    0
    5:48.931   125615     /    0    0    0
    5:49.772   125918     /    0    0    0
    5:50.553   126199     /    0    0    0
    5:51.333   126480     /    0    0    0
    5:52.147   126773     /    0    0    0
    5:52.944   127060     /    0    0    0
    5:53.761   127354     /    0    0    0
    5:54.603   127657     /    0    0    0
    5:55.458   127965     /    0    0    0
    5:56.253   128251     f    0    0    0
    5:57.022   128528     f    0    0    0
    5:57.883   128838     f    0    0    0
    5:58.628   129106     f    0    0    0
    5:59.006   129242     +    0    0    0	(N
    5:59.386   129379     N    0    0    0
    6:00.183   129666     N    0    0    0
    6:00.972   129950     N    0    0    0
    6:01.767   130236     N    0    0    0
    6:02.506   130502     N    0    0    0
    6:03.250   130770     N    0    0    0
    6:04.044   131056     N    0    0    0
    6:04.664   131279     ~    2    0    0
    6:04.806   131330     N    0    0    0
    6:05.586   131611     N    0    0    0
    6:06.392   131901     N    0    0    0
    6:07.225   132201     N    0    0    0
    6:08.019   132487     N    0    0    0
    6:08.781   132761     N    0    0    0
    6:09.575   133047     N    0    0    0
    6:10.372   133334     N    0    0    0
    6:11.175   133623     f    0    0    0
    6:11.994   133918     N    0    0    0
    6:12.828   134218     N    0    0    0
    6:13.683   134526     f    0    0    0
    6:14.464   134807     f    0    0    0
    6:14.825   134937     ~    3    0    0
    6:15.242   135087     f    0    0    0
    6:16.072   135386     f    0    0    0
    6:16.881   135677     f    0    0    0
    6:17.711   135976     f    0    0    0
    6:18.567   136284     f    0    0    0
    6:19.406   136586     f    0    0    0
    6:20.222   136880     f    0    0    0
    6:20.997   137159     f    0    0    0
    6:21.828   137458     f    0    0    0
    6:22.628   137746     f    0    0    0
    6:22.992   137877     ~    1    0    0
    6:23.436   138037     f    0    0    0
    6:24.183   138306     f    0    0    0
    6:24.706   138494     ~    0    0    0
    6:25.031   138611     f    0    0    0
    6:25.858   138909     f    0    0    0
    6:26.636   139189     f    0    0    0
    6:27.436   139477     f    0    0    0
    6:28.242   139767     f    0    0    0
    6:29.036   140053     f    0    0    0
    6:29.872   140354     f    0    0    0
    6:30.711   140656     f    0    0    0
    6:31.556   140960     f    0    0    0
    6:32.414   141269     f    0    0    0
    6:33.183   141546     f    0    0    0
    6:33.981   141833     f    0    0    0
    6:34.758   142113     f    0    0    0
    6:35.550   142398     f    0    0    0
    6:36.375   142695     f    0    0    0
    6:37.228   143002     f    0    0    0
    6:38.031   143291     f    0    0    0
    6:38.783   143562     f    0    0    0
    6:39.600   143856     f    0    0    0
    6:40.397   144143     f    0    0    0
    6:41.203   144433     f    0    0    0
    6:42.036   144733     f    0    0    0
    6:42.908   145047     f    0    0    0
    6:43.742   145347     f    0    0    0
    6:44.542   145635     f    0    0    0
    6:45.381   145937     f    0    0    0
    6:46.103   146197     f    0    0    0
    6:46.900   146484     f    0    0    0
    6:47.733   146784     f    0    0    0
    6:48.153   146935     +    0    0    0	(P
    6:48.572   147086     /    0    0    0
    6:49.422   147392     /    0    0    0
    6:50.214   147677     /    0    0    0
    6:50.997   147959     /    0    0    0
    6:51.806   148250     /    0    0    0
    6:52.592   148533     /    0    0    0
    6:53.406   148826     /    0    0    0
    6:54.247   149129     /    0    0    0
    6:55.103   149437     /    0    0    0
    6:55.906   149726     /    0    0    0
    6:56.681   150005     /    0    0    0
    6:57.503   150301     /    0    0    0
    6:58.292   150585     /    0    0    0
    6:59.081   150869     /    0    0    0
    6:59.906   151166     /    0    0    0
    7:00.767   151476     /    0    0    0
    7:01.131   151607     +    0    0    0	(N
    7:01.497   151739     N    0    0    0
    7:02.206   151994     N    0    0    0
    7:03.017   152286     f    0    0    0
    7:03.822   152576     f    0    0    0
    7:04.617   152862     f    0    0    0
    7:05.433   153156     f    0    0    0
    7:06.267   153456     f    0    0    0
    7:07.125   153765     f    0    0    0
    7:07.950   154062     f    0    0    0
    7:08.744   154348     f    0    0    0
    7:09.567   154644     f    0    0    0
    7:10.375   154935     f    0    0    0
    7:11.114   155201     f    0    0    0
    7:11.944   155500     f    0    0    0
    7:12.814   155813     f    0    0    0
    7:13.231   155963     +    0    0    0	(P
    7:13.647   156113     /    0    0    0
    7:14.422   156392     /    0    0    0
    7:15.242   156687     /    0    0    0
    7:16.031   156971     /    0    0    0
    7:16.806   157250     /    0    0    0
    7:17.628   157546     /    0    0    0
    7:18.472   157850     /    0    0    0
    7:19.311   158152     /    0    0    0
    7:20.108   158439     /    0    0    0
    7:20.469   158569     +    0    0    0	(N
    7:20.833   158700     N    0    0    0
    7:21.628   158986     N    0    0    0
    7:22.439   159278     f    0    0    0
    7:23.297   159587     f    0    0    0
    7:24.175   159903     f    0    0    0
    7:24.967   160188     f    0    0    0
    7:25.772   160478     f    0    0    0
    7:26.164   160619     +    0    0    0	(P
    7:26.556   160760     /    0    0    0
    7:27.367   161052     /    0    0    0
    7:28.153   161335     /    0    0    0
    7:28.939   161618     /    0    0    0
    7:29.769   161917     /    0    0    0
    7:30.628   162226     /    0    0    0
    7:31.464   162527     /    0    0    0
    7:32.247   162809     /    0    0    0
    7:33.058   163101     /    0    0    0
    7:33.861   163390     /    0    0    0
    7:34.642   163671     /    0    0    0
    7:35.361   163930     f    0    0    0
    7:36.175   164223     N    0    0    0
    7:37.050   164538     f    0    0    0
    7:37.861   164830     f    0    0    0
    7:38.656   165116     f    0    0    0
    7:39.481   165413     f    0    0    0
    7:40.283   165702     f    0    0    0
    7:41.033   165972     f    0    0    0
    7:41.864   166271     f    0    0    0
    7:42.725   166581     f    0    0    0
    7:43.558   166881     /    0    0    0
    7:44.333   167160     /    0    0    0
    7:45.153   167455     /    0    0    0
    7:45.944   167740     /    0    0    0
    7:46.722   168020     /    0    0    0
    7:47.542   168315     /    0    0    0
    7:48.392   168621     /    0    0    0
    7:49.231   168923     /    0    0    0
    7:50.031   169211     /    0    0    0
    7:50.831   169499     /    0    0    0
    7:51.625   169785     /    0    0    0
    7:52.406   170066     /    0    0    0
    7:53.225   170361     /    0    0    0
    7:53.594   170494     +    0    0    0	(N
    7:53.967   170628     N    0    0    0
    7:54.753   170911     N    0    0    0
    7:55.597   171215     f    0    0    0
    7:56.386   171499     f    0    0    0
    7:57.197   171791     f    0    0    0
    7:57.975   172071     f    0    0    0
    7:58.764   172355     f    0    0    0
    7:59.589   172652     f    0    0    0
    8:00.450   172962     f    0    0    0
    8:01.289   173264     f    0    0    0
    8:02.114   173561     f    0    0    0
    8:02.931   173855     f    0    0    0
    8:03.736   174145     f    0    0    0
    8:04.436   174397     f    0    0    0
    8:04.844   174544     +    0    0    0	(P
    8:05.253   174691     /    0    0    0
    8:06.097   174995     /    0    0    0
    8:06.950   175302     /    0    0    0
    8:07.756   175592     /    0    0    0
    8:08.556   175880     /    0    0    0
    8:09.356   176168     /    0    0    0
    8:10.131   176447     /    0    0    0
    8:10.939   176738     /    0    0    0
    8:11.772   177038     /    0    0    0
    8:12.631   177347     /    0    0    0
    8:13.447   177641     /    0    0    0
    8:14.236   177925     /    0    0    0
    8:14.597   178055     +    0    0    0	(N
    8:14.958   178185     N    0    0    0
    8:15.728   178462     N    0    0    0
    8:16.503   178741     f    0    0    0
    8:17.339   179042     f    0    0    0
    8:18.214   179357     f    0    0    0
    8:19.075   179667     f    0    0    0
    8:19.875   179955     f    0    0    0
    8:20.717   180258     f    0    0    0
    8:21.450   180522     f    0    0    0
    8:22.219   180799     f    0    0    0
    8:22.625   180945     +    0    0    0	(P
    8:23.031   181091     /    0    0    0
    8:23.864   181391     /    0    0    0
    8:24.514   181625     ~    2    0    0
    8:24.711   181696     /    0    0    0
    8:25.603   182017     /    0    0    0
    8:26.328   182278     /    0    0    0
    8:27.125   182565     /    0    0    0
    8:27.900   182844     /    0    0    0
    8:28.697   183131     /    0    0    0
    8:29.528   183430     /    0    0    0
    8:30.389   183740     /    0    0    0
    8:30.758   183873     +    0    0    0	(N
    8:31.128   184006     N    0    0    0
    8:31.889   184280     N    0    0    0
    8:32.739   184586     f    0    0    0
    8:33.536   184873     f    0    0    0
    8:34.331   185159     f    0    0    0
    8:35.144   185452     f    0    0    0
    8:35.694   185650     ~    0    0    0
    8:36.028   185770     f    0    0    0
    8:36.797   186047     f    0    0    0
    8:37.611   186340     f    0    0    0
    8:38.019   186487     +    0    0    0	(P
    8:38.428   186634     /    0    0    0
    8:39.222   186920     /    0    0    0
    8:39.997   187199     /    0    0    0
    8:40.803   187489     /    0    0    0
    8:41.631   187787     /    0    0    0
    8:42.483   188094     /    0    0    0
    8:43.303   188389     /    0    0    0
    8:44.103   188677     /    0    0    0
    8:44.914   188969     /    0    0    0
    8:45.683   189246     /    0    0    0
    8:46.469   189529     /    0    0    0
    8:47.278   189820     f    0    0    0
    8:47.992   190077     N    0    0    0
    8:48.856   190388     f    0    0    0
    8:49.700   190692     f    0    0    0
    8:50.539   190994     f    0    0    0
    8:51.342   191283     f    0    0    0
    8:52.131   191567     f    0    0    0
    8:52.864   191831     f    0    0    0
    8:53.700   192132     f    0    0    0
    8:54.556   192440     /    0    0    0
    8:55.372   192734     /    0    0    0
    8:56.181   193025     /    0    0    0
    8:56.992   193317     /    0    0    0
    8:57.756   193592     /    0    0    0
    8:58.553   193879     /    0    0    0
    8:59.381   194177     /    0    0    0
    9:00.242   194487     /    0    0    0
    9:01.067   194784     /    0    0    0
    9:01.433   194916     +    0    0    0	(N
    9:01.800   195048     N    0    0    0
    9:02.625   195345     N    0    0    0
    9:03.447   195641     f    0    0    0
    9:04.250   195930     f    0    0    0
    9:05.006   196202     f    0    0    0
    9:05.858   196509     f    0    0    0
    9:06.278   196660     +    0    0    0	(P
    9:06.697   196811     /    0    0    0
    9:07.508   197103     /    0    0    0
    9:08.333   197400     /    0    0    0
    9:09.125   197685     /    0    0    0
    9:09.894   197962     /    0    0    0
    9:10.697   198251     /    0    0    0
    9:11.525   198549     /    0    0    0
    9:12.378   198856     /    0    0    0
    9:13.206   199154     /    0    0    0
    9:13.931   199415     N    0    0    0
    9:14.750   199710     f    0    0    0
    9:15.556   200000     f    0    0    0
    9:16.372   200294     f    0    0    0
    9:17.217   200598     f    0    0    0
    9:18.006   200882     f    0    0    0
    9:18.833   201180     f    0    0    0
    9:19.642   201471     /    0    0    0
    9:20.475   201771     /    0    0    0
    9:21.256   202052     /    0    0    0
    9:22.014   202325     /    0    0    0
    9:22.814   202613     /    0    0    0
    9:23.661   202918     /    0    0    0
    9:24.506   203222     /    0    0    0
    9:25.319   203515     /    0    0    0
